retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n,recall_kept@3,violation_lower@3,recall_kept@5,violation_lower@5,recall_kept@7,violation_lower@7,recall_kept@9,violation_lower@9,recall_kept_all_k,violation_lower_all_k,goal_achieved_strict_all_k,avg_violation,avg_recall,avg_violation_lower,model,condition,source_csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1_b0.75,1000,0.91,55.389,245.317,0.916,0.11,0.806,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.3402499999999999,1.0,1.0,0.75,5,False,True,True,False,True,False,True,False,False,False,False,0.60175,0.942,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1_b1,1000,0.916,55.527,245.418,0.906,0.081,0.8250000000000001,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.345,1.0,1.0,1.0,5,False,True,True,False,True,False,True,False,False,False,False,0.5945,0.9394999999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.1,1000,0.887,55.303,244.841,0.927,0.252,0.675,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.3075,1.5,1.5,0.1,5,False,True,True,False,True,False,True,False,False,False,False,0.63725,0.94475,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.2,1000,0.889,55.312,244.903,0.923,0.234,0.6890000000000001,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.3109999999999999,1.5,1.5,0.2,5,False,True,True,False,True,False,True,False,False,False,False,0.63275,0.94375,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.3,1000,0.893,55.315,244.973,0.921,0.212,0.7090000000000001,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.3159999999999999,1.5,1.5,0.3,5,False,True,True,False,True,False,True,False,False,False,False,0.62725,0.9432499999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.5,1000,0.901,55.316,245.084,0.921,0.173,0.748,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.32575,1.5,1.5,0.5,5,False,True,True,False,True,False,True,False,False,False,False,0.6174999999999999,0.9432499999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b0.75,1000,0.907,55.328,245.201,0.918,0.138,0.78,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.33375,1.5,1.5,0.75,5,False,True,True,False,True,False,True,False,False,False,False,0.60875,0.9424999999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g1.5_b1,1000,0.91,55.362,245.282,0.916,0.12,0.796,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.33775,1.5,1.5,1.0,5,False,True,True,False,True,False,True,False,False,False,False,0.60425,0.942,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.1,1000,0.887,55.303,244.825,0.927,0.261,0.666,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.3052499999999999,2.0,2.0,0.1,5,False,True,True,False,True,False,True,False,False,False,False,0.6395,0.94475,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.2,1000,0.888,55.307,244.87,0.925,0.243,0.682,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.3092499999999999,2.0,2.0,0.2,5,False,True,True,False,True,False,True,False,False,False,False,0.635,0.9442499999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.3,1000,0.891,55.312,244.921,0.922,0.23,0.6920000000000001,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.3117499999999999,2.0,2.0,0.3,5,False,True,True,False,True,False,True,False,False,False,False,0.63175,0.9434999999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.5,1000,0.898,55.312,245.022,0.92,0.195,0.7250000000000001,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.3199999999999999,2.0,2.0,0.5,5,False,True,True,False,True,False,True,False,False,False,False,0.623,0.943,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b0.75,1000,0.904,55.317,245.119,0.92,0.16,0.76,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.32875,2.0,2.0,0.75,5,False,True,True,False,True,False,True,False,False,False,False,0.61425,0.943,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c5_g2_b1,1000,0.907,55.328,245.201,0.918,0.138,0.78,0.942,0.739,0.2029999999999999,0.953,0.771,0.1819999999999999,0.957,0.787,0.1699999999999999,0.33375,2.0,2.0,1.0,5,False,True,True,False,True,False,True,False,False,False,False,0.60875,0.9424999999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.1,1000,0.915,55.375,247.936,0.921,0.124,0.797,0.931,0.169,0.762,0.944,0.215,0.729,0.949,0.351,0.598,0.7215,0.25,0.25,0.1,10,False,True,False,True,False,True,False,True,False,True,False,0.21475,0.93625,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.2,1000,0.93,55.547,248.577,0.898,0.067,0.831,0.921,0.099,0.8220000000000001,0.934,0.132,0.802,0.945,0.242,0.703,0.7895,0.25,0.25,0.2,10,False,True,False,True,False,True,False,True,False,True,False,0.135,0.9245,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.3,1000,0.93,55.975,248.97,0.828,0.032,0.7959999999999999,0.889,0.05,0.839,0.92,0.076,0.8440000000000001,0.942,0.169,0.7729999999999999,0.813,0.25,0.25,0.3,10,False,True,False,True,False,True,False,True,False,True,False,0.08175,0.8947499999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.5,1000,0.932,56.921,249.179,0.678,0.022,0.656,0.779,0.033,0.746,0.847,0.053,0.7939999999999999,0.927,0.105,0.8220000000000001,0.7545000000000001,0.25,0.25,0.5,10,False,True,False,True,False,True,False,True,False,True,False,0.05325,0.8077500000000001,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b0.75,1000,0.93,57.646,249.244,0.575,0.019,0.5559999999999999,0.684,0.028,0.656,0.797,0.041,0.756,0.905,0.084,0.8210000000000001,0.69725,0.25,0.25,0.75,10,False,True,False,True,False,True,False,True,False,True,False,0.043,0.7402500000000001,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.25_b1,1000,0.929,58.031,249.264,0.516,0.018,0.498,0.645,0.026,0.619,0.761,0.04,0.721,0.898,0.078,0.8200000000000001,0.6645000000000001,0.25,0.25,1.0,10,False,True,False,True,False,True,False,True,False,True,False,0.040499999999999994,0.7050000000000001,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.1,1000,0.903,55.344,247.445,0.925,0.173,0.752,0.936,0.22,0.7160000000000001,0.944,0.289,0.655,0.95,0.426,0.524,0.6617500000000001,0.5,0.5,0.1,10,False,True,False,True,False,True,False,True,False,True,False,0.27699999999999997,0.93875,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.2,1000,0.915,55.375,247.936,0.921,0.124,0.797,0.931,0.169,0.762,0.944,0.215,0.729,0.949,0.351,0.598,0.7215,0.5,0.5,0.2,10,False,True,False,True,False,True,False,True,False,True,False,0.21475,0.93625,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.3,1000,0.921,55.444,248.314,0.912,0.091,0.8210000000000001,0.925,0.127,0.798,0.939,0.163,0.7759999999999999,0.946,0.282,0.6639999999999999,0.76475,0.5,0.5,0.3,10,False,True,False,True,False,True,False,True,False,True,False,0.16575,0.9305000000000001,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.5,1000,0.931,55.761,248.799,0.863,0.041,0.822,0.908,0.073,0.8350000000000001,0.929,0.106,0.8230000000000001,0.944,0.196,0.748,0.8069999999999999,0.5,0.5,0.5,10,False,True,False,True,False,True,False,True,False,True,False,0.104,0.911,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b0.75,1000,0.931,56.382,249.097,0.766,0.026,0.74,0.844,0.042,0.8019999999999999,0.897,0.057,0.84,0.935,0.134,0.801,0.79575,0.5,0.5,0.75,10,False,True,False,True,False,True,False,True,False,True,False,0.06475,0.8604999999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.5_b1,1000,0.932,56.921,249.179,0.678,0.022,0.656,0.779,0.033,0.746,0.847,0.053,0.7939999999999999,0.927,0.105,0.8220000000000001,0.7545000000000001,0.5,0.5,1.0,10,False,True,False,True,False,True,False,True,False,True,False,0.05325,0.8077500000000001,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.1,1000,0.9,55.335,247.23,0.925,0.196,0.7290000000000001,0.937,0.247,0.6900000000000001,0.946,0.318,0.6279999999999999,0.952,0.457,0.4949999999999999,0.6355,0.75,0.75,0.1,10,False,True,False,True,False,True,False,True,False,True,False,0.3045,0.94,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.2,1000,0.909,55.347,247.631,0.923,0.156,0.767,0.935,0.202,0.7330000000000001,0.945,0.257,0.688,0.95,0.398,0.5519999999999999,0.6849999999999999,0.75,0.75,0.2,10,False,True,False,True,False,True,False,True,False,True,False,0.25325,0.93825,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.3,1000,0.915,55.375,247.936,0.921,0.124,0.797,0.931,0.169,0.762,0.944,0.215,0.729,0.949,0.351,0.598,0.7215,0.75,0.75,0.3,10,False,True,False,True,False,True,False,True,False,True,False,0.21475,0.93625,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.5,1000,0.924,55.471,248.408,0.908,0.084,0.8240000000000001,0.925,0.12,0.805,0.938,0.149,0.7889999999999999,0.945,0.266,0.6789999999999999,0.77425,0.75,0.75,0.5,10,False,True,False,True,False,True,False,True,False,True,False,0.15475,0.9289999999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b0.75,1000,0.931,55.761,248.799,0.863,0.041,0.822,0.908,0.073,0.8350000000000001,0.929,0.106,0.8230000000000001,0.944,0.196,0.748,0.8069999999999999,0.75,0.75,0.75,10,False,True,False,True,False,True,False,True,False,True,False,0.104,0.911,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g0.75_b1,1000,0.931,56.167,249.038,0.8,0.029,0.771,0.868,0.045,0.823,0.908,0.065,0.843,0.94,0.153,0.7869999999999999,0.8059999999999999,0.75,0.75,1.0,10,False,True,False,True,False,True,False,True,False,True,False,0.07300000000000001,0.879,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.1,1000,0.896,55.328,247.116,0.928,0.203,0.7250000000000001,0.937,0.262,0.675,0.946,0.339,0.607,0.952,0.47,0.482,0.62225,1.0,1.0,0.1,10,False,True,False,True,False,True,False,True,False,True,False,0.3185,0.94075,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.2,1000,0.903,55.344,247.445,0.925,0.173,0.752,0.936,0.22,0.7160000000000001,0.944,0.289,0.655,0.95,0.426,0.524,0.6617500000000001,1.0,1.0,0.2,10,False,True,False,True,False,True,False,True,False,True,False,0.27699999999999997,0.93875,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.3,1000,0.91,55.356,247.712,0.921,0.145,0.776,0.933,0.194,0.7390000000000001,0.945,0.247,0.698,0.95,0.389,0.5609999999999999,0.6935,1.0,1.0,0.3,10,False,True,False,True,False,True,False,True,False,True,False,0.24375,0.9372499999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.5,1000,0.917,55.4,248.139,0.916,0.105,0.811,0.93,0.146,0.784,0.942,0.184,0.758,0.949,0.322,0.627,0.7450000000000001,1.0,1.0,0.5,10,False,True,False,True,False,True,False,True,False,True,False,0.18925,0.93425,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b0.75,1000,0.93,55.514,248.52,0.901,0.075,0.8260000000000001,0.923,0.107,0.8160000000000001,0.935,0.138,0.797,0.945,0.248,0.697,0.784,1.0,1.0,0.75,10,False,True,False,True,False,True,False,True,False,True,False,0.14200000000000002,0.926,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1_b1,1000,0.931,55.761,248.799,0.863,0.041,0.822,0.908,0.073,0.8350000000000001,0.929,0.106,0.8230000000000001,0.944,0.196,0.748,0.8069999999999999,1.0,1.0,1.0,10,False,True,False,True,False,True,False,True,False,True,False,0.104,0.911,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.1,1000,0.895,55.325,247.0,0.928,0.211,0.7170000000000001,0.938,0.282,0.6559999999999999,0.947,0.355,0.592,0.952,0.48,0.472,0.60925,1.5,1.5,0.1,10,False,True,False,True,False,True,False,True,False,True,False,0.33199999999999996,0.94125,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.2,1000,0.9,55.335,247.23,0.925,0.196,0.7290000000000001,0.937,0.247,0.6900000000000001,0.946,0.318,0.6279999999999999,0.952,0.457,0.4949999999999999,0.6355,1.5,1.5,0.2,10,False,True,False,True,False,True,False,True,False,True,False,0.3045,0.94,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.3,1000,0.903,55.344,247.445,0.925,0.173,0.752,0.936,0.22,0.7160000000000001,0.944,0.289,0.655,0.95,0.426,0.524,0.6617500000000001,1.5,1.5,0.3,10,False,True,False,True,False,True,False,True,False,True,False,0.27699999999999997,0.93875,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.5,1000,0.914,55.361,247.791,0.922,0.134,0.788,0.933,0.187,0.746,0.944,0.236,0.708,0.95,0.379,0.571,0.7032499999999999,1.5,1.5,0.5,10,False,True,False,True,False,True,False,True,False,True,False,0.23399999999999999,0.9372499999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b0.75,1000,0.917,55.4,248.139,0.916,0.105,0.811,0.93,0.146,0.784,0.942,0.184,0.758,0.949,0.322,0.627,0.7450000000000001,1.5,1.5,0.75,10,False,True,False,True,False,True,False,True,False,True,False,0.18925,0.93425,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g1.5_b1,1000,0.924,55.471,248.408,0.908,0.084,0.8240000000000001,0.925,0.12,0.805,0.938,0.149,0.7889999999999999,0.945,0.266,0.6789999999999999,0.77425,1.5,1.5,1.0,10,False,True,False,True,False,True,False,True,False,True,False,0.15475,0.9289999999999999,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.1,1000,0.895,55.325,246.934,0.928,0.218,0.7100000000000001,0.937,0.292,0.645,0.947,0.364,0.583,0.952,0.487,0.4649999999999999,0.60075,2.0,2.0,0.1,10,False,True,False,True,False,True,False,True,False,True,False,0.34025,0.9410000000000001,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
qwen3-embedding-0.6b-rewriter-gpt4o-mini-target-minus-trap,score_target_minus_trap_c10_g2_b0.2,1000,0.896,55.328,247.116,0.928,0.203,0.7250000000000001,0.937,0.262,0.675,0.946,0.339,0.607,0.952,0.47,0.482,0.62225,2.0,2.0,0.2,10,False,True,False,True,False,True,False,True,False,True,False,0.3185,0.94075,True,Qwen/Qwen3-Embedding-0.6B,q_target - q_trap,results/excluir_1000_qwen3_embedding_0_6b_rewriter_gpt4o_mini_v3_oracle_style_trap_target_minus_trap_top3579/score_anti_rrf_results.csv
