id,benchmark_index,query_column,query,q1,q2,question0,positive_corpus_index,negative_corpus_index,doc1,doc2,answer_doc,trap_doc,answer_text,trap_text
excluir_279,279,q1,"Can you tell me about the plot of the 1993 Hindi film ""Gardish"" and who the main actors are, without mentioning any information about Jackie Shroff?","Can you tell me about the plot of the 1993 Hindi film ""Gardish"" and who the main actors are, without mentioning any information about Jackie Shroff?",Jackie Shroff,What is the nationality of the actor who was nominated for Best Actor Filmfare awards for his performance in Gardish?,4300,4299,"Gardish
Gardish is a 1993 Hindi film directed by Priyadarshan which stars Jackie Shroff and Dimple Kapadia. Jackie Shroff was nominated for Best Actor Filmfare awards, and Dimpla Kapadia for the Best supporting Actress award.","Jackie Shroff
Jaikishen Kakubhai ""Jackie"" Shroff (born 1 February 1957) is an Indian actor. He has been in the Hindi cinema (Bollywood) industry for almost four decades and as of 2017 has appeared in more than 220 films in ten languages. (Hindi, Konkani, Kannada, Marathi, Oriya, Punjabi, Bengali, Malayalam, Tamil, Telugu and Bhojpuri)",doc1,doc2,"Gardish
Gardish is a 1993 Hindi film directed by Priyadarshan which stars Jackie Shroff and Dimple Kapadia. Jackie Shroff was nominated for Best Actor Filmfare awards, and Dimpla Kapadia for the Best supporting Actress award.","Jackie Shroff
Jaikishen Kakubhai ""Jackie"" Shroff (born 1 February 1957) is an Indian actor. He has been in the Hindi cinema (Bollywood) industry for almost four decades and as of 2017 has appeared in more than 220 films in ten languages. (Hindi, Konkani, Kannada, Marathi, Oriya, Punjabi, Bengali, Malayalam, Tamil, Telugu and Bhojpuri)"
excluir_1587,1587,q1,"What were some popular video games that were released in 2016, but let's not mention ""Owlboy""?","What were some popular video games that were released in 2016, but let's not mention ""Owlboy""?",Owlboy,"What is the platform-adventure video game created by independent developer D-Pad Studio, and included in 2016 new intellectual properties releases notable for?",5574,21209,"2016 in video gaming
The year 2016 saw releases of numerous video games, including new installments for several well-received franchises, such as ""Ace Attorney"", ""Battlefield"", ""Call of Duty"", ""Civilization"", """", ""Dark Souls"", ""Dead Rising"", ""Deus Ex"", ""Dishonored"", ""Doom"", ""Far Cry"", ""FIFA"", ""Final Fantasy"", ""Fire Emblem"", ""Forza Horizon"", ""Gears of War"", ""Hearts of Iron"", ""Hitman"", ""Homefront"", ""Homeworld"", ""Kirby"", ""Mafia"", ""Mario Party"", ""Master of Orion"", ""Metroid"", ""Mirror's Edge"", ""Persona"", """", ""Pokémon"", ""Ratchet & Clank"", ""Shadow of the Beast"", ""Shadow Warrior"", ""Sonic the Hedgehog"", ""Star Fox"", ""Star Ocean"", ""Street Fighter"", ""Titanfall"", ""Total War"", ""Uncharted"", ""Watch Dogs"", ""XCOM"" and ""Zero Escape"". In addition, it saw the release of new intellectual properties, including ""Overwatch"", ""Quantum Break"", ""Tom Clancy's The Division"" and ""The Last Guardian"", and indie titles such as ""Abzû"", ""Hyper Light Drifter"", ""Inside"", ""No Man's Sky"", ""Owlboy"", ""Stardew Valley"" and ""The Witness"". Many awards went to games such as ""Overwatch"", """", ""Inside"", ""Doom"", ""Dark Souls III"", ""The Last Guardian"", ""Dishonored 2"" and ""Titanfall 2"".","Owlboy
Owlboy is a platform-adventure video game created by independent developer D-Pad Studio. The game is notable for its long development cycle, which began in 2007, and was released in November 2016.",doc1,doc2,"2016 in video gaming
The year 2016 saw releases of numerous video games, including new installments for several well-received franchises, such as ""Ace Attorney"", ""Battlefield"", ""Call of Duty"", ""Civilization"", """", ""Dark Souls"", ""Dead Rising"", ""Deus Ex"", ""Dishonored"", ""Doom"", ""Far Cry"", ""FIFA"", ""Final Fantasy"", ""Fire Emblem"", ""Forza Horizon"", ""Gears of War"", ""Hearts of Iron"", ""Hitman"", ""Homefront"", ""Homeworld"", ""Kirby"", ""Mafia"", ""Mario Party"", ""Master of Orion"", ""Metroid"", ""Mirror's Edge"", ""Persona"", """", ""Pokémon"", ""Ratchet & Clank"", ""Shadow of the Beast"", ""Shadow Warrior"", ""Sonic the Hedgehog"", ""Star Fox"", ""Star Ocean"", ""Street Fighter"", ""Titanfall"", ""Total War"", ""Uncharted"", ""Watch Dogs"", ""XCOM"" and ""Zero Escape"". In addition, it saw the release of new intellectual properties, including ""Overwatch"", ""Quantum Break"", ""Tom Clancy's The Division"" and ""The Last Guardian"", and indie titles such as ""Abzû"", ""Hyper Light Drifter"", ""Inside"", ""No Man's Sky"", ""Owlboy"", ""Stardew Valley"" and ""The Witness"". Many awards went to games such as ""Overwatch"", """", ""Inside"", ""Doom"", ""Dark Souls III"", ""The Last Guardian"", ""Dishonored 2"" and ""Titanfall 2"".","Owlboy
Owlboy is a platform-adventure video game created by independent developer D-Pad Studio. The game is notable for its long development cycle, which began in 2007, and was released in November 2016."
excluir_1675,1675,q1,"Can you explain the importance of the Rawlings Gold Glove Award in Major League Baseball and how the winners are determined, without mentioning any specific players who have received the award like Kenny Lofton?","Can you explain the importance of the Rawlings Gold Glove Award in Major League Baseball and how the winners are determined, without mentioning any specific players who have received the award like Kenny Lofton?",Kenny Lofton,Kenny Lofton is the four-time winner of an award that began to be given to players in both leagues starting in what year?,40259,41917,"Rawlings Gold Glove Award
The Rawlings Gold Glove Award, usually referred to as the Gold Glove, is the award given annually to the Major League Baseball players judged to have exhibited superior individual fielding performances at each fielding position in both the National League (NL) and the American League (AL), as voted by the managers and coaches in each league. Managers are not permitted to vote for their own players. Additionally, a sabermetric component provided by Society for American Baseball Research (SABR) accounts for approximately 25 percent of the vote. Eighteen Gold Gloves are awarded each year (with the exception of 1957, 1985 and 2007), one at each of the nine positions in each league. In 1957, the baseball glove manufacturer Rawlings created the Gold Glove Award to commemorate the best fielding performance at each position. The award was created from a glove made from gold lamé-tanned leather and affixed to a walnut base. Initially, only one Gold Glove per position was awarded to the top fielder at each position in Major League Baseball; however, separate awards were given for the National and American Leagues beginning in 1958.","Kenny Lofton
Kenneth Lofton (born May 31, 1967) is a former Major League Baseball (MLB) outfielder. Lofton was a six-time All-Star (1994–1999), four-time Gold Glove Award winner (1993–1996), and at retirement, was ranked fifteenth among all-time stolen base leaders with 622. During his career, he played for the Houston Astros, Cleveland Indians (three different times), Atlanta Braves, Chicago White Sox, San Francisco Giants, Pittsburgh Pirates, Chicago Cubs, New York Yankees, Philadelphia Phillies, Los Angeles Dodgers, and Texas Rangers.",doc1,doc2,"Rawlings Gold Glove Award
The Rawlings Gold Glove Award, usually referred to as the Gold Glove, is the award given annually to the Major League Baseball players judged to have exhibited superior individual fielding performances at each fielding position in both the National League (NL) and the American League (AL), as voted by the managers and coaches in each league. Managers are not permitted to vote for their own players. Additionally, a sabermetric component provided by Society for American Baseball Research (SABR) accounts for approximately 25 percent of the vote. Eighteen Gold Gloves are awarded each year (with the exception of 1957, 1985 and 2007), one at each of the nine positions in each league. In 1957, the baseball glove manufacturer Rawlings created the Gold Glove Award to commemorate the best fielding performance at each position. The award was created from a glove made from gold lamé-tanned leather and affixed to a walnut base. Initially, only one Gold Glove per position was awarded to the top fielder at each position in Major League Baseball; however, separate awards were given for the National and American Leagues beginning in 1958.","Kenny Lofton
Kenneth Lofton (born May 31, 1967) is a former Major League Baseball (MLB) outfielder. Lofton was a six-time All-Star (1994–1999), four-time Gold Glove Award winner (1993–1996), and at retirement, was ranked fifteenth among all-time stolen base leaders with 622. During his career, he played for the Houston Astros, Cleveland Indians (three different times), Atlanta Braves, Chicago White Sox, San Francisco Giants, Pittsburgh Pirates, Chicago Cubs, New York Yankees, Philadelphia Phillies, Los Angeles Dodgers, and Texas Rangers."
excluir_871,871,q1,"What is the central theme of Breece D 'J Pancake's Time After Time, and how does it shape his overall literary style, focusing only on the content of the story rather than the author himself?","What is the central theme of Breece D 'J Pancake's Time After Time, and how does it shape his overall literary style, focusing only on the content of the story rather than the author himself?",Time and Again (short story),"In what year was the writer of the short story ""Time and Again"" born?",38080,38081,"Breece D'J Pancake
Breece D'J Pancake (b. Breece Dexter Pancake, June 29, 1952 – April 8, 1979) was an American short story writer. Pancake was a native of West Virginia. Several of his short stories were published in ""The Atlantic Monthly"" and other periodicals during his lifetime. Pancake committed suicide on Palm Sunday, 1979, at the age of 26. His motives for suicide are still somewhat unclear.","Time and Again (short story)
""Time and Again"" is a short story by American writer Breece D'J Pancake, first published in 1977. This American Gothic tale tells the story of an aging murderer, a farmer who feeds the bodies of his victims to his hogs. The short story appears in Pancake's only book, ""The Stories of Breece D'J Pancake"" (1983). It can also be found in the anthology ""American Gothic Tales"", edited by Joyce Carol Oates.",doc1,doc2,"Breece D'J Pancake
Breece D'J Pancake (b. Breece Dexter Pancake, June 29, 1952 – April 8, 1979) was an American short story writer. Pancake was a native of West Virginia. Several of his short stories were published in ""The Atlantic Monthly"" and other periodicals during his lifetime. Pancake committed suicide on Palm Sunday, 1979, at the age of 26. His motives for suicide are still somewhat unclear.","Time and Again (short story)
""Time and Again"" is a short story by American writer Breece D'J Pancake, first published in 1977. This American Gothic tale tells the story of an aging murderer, a farmer who feeds the bodies of his victims to his hogs. The short story appears in Pancake's only book, ""The Stories of Breece D'J Pancake"" (1983). It can also be found in the anthology ""American Gothic Tales"", edited by Joyce Carol Oates."
excluir_2878,2878,q1,"What is Chuck Bodak known for in the sports world, apart from his association with Oscar De La Hoya?","What is Chuck Bodak known for in the sports world, apart from his association with Oscar De La Hoya?",Oscar De La Hoya,Vasil Chuck bodak and OScar De La Hoya both had to do with what?,39979,39978,"Chuck Bodak
Vasil ""Chuck"" Bodak (June 3, 1916 - February 6, 2009) was an American boxing cutman and trainer who worked with over 50 world champions including Muhammad Ali, Rocky Marciano, Tommy Hearns, Julio Cesar Chavez, Evander Holyfield, Edward Necco and Oscar De La Hoya.","Oscar De La Hoya
Oscar De La Hoya ( ; born February 4, 1973) is a former professional boxer who competed from 1992 to 2008. He holds dual American and Mexican citizenship. Nicknamed ""The Golden Boy,"" De La Hoya represented the United States at the 1992 Summer Olympics, winning a gold medal in the lightweight division shortly after graduating from James A. Garfield High School.",doc1,doc2,"Chuck Bodak
Vasil ""Chuck"" Bodak (June 3, 1916 - February 6, 2009) was an American boxing cutman and trainer who worked with over 50 world champions including Muhammad Ali, Rocky Marciano, Tommy Hearns, Julio Cesar Chavez, Evander Holyfield, Edward Necco and Oscar De La Hoya.","Oscar De La Hoya
Oscar De La Hoya ( ; born February 4, 1973) is a former professional boxer who competed from 1992 to 2008. He holds dual American and Mexican citizenship. Nicknamed ""The Golden Boy,"" De La Hoya represented the United States at the 1992 Summer Olympics, winning a gold medal in the lightweight division shortly after graduating from James A. Garfield High School."
excluir_910,910,q1,"What are the musical genres and styles that Kris Drever, John McCusker, and Roddy Woomble are known for, and how are they connected to the album Before the Ruin, without mentioning Mark Knopfler?","What are the musical genres and styles that Kris Drever, John McCusker, and Roddy Woomble are known for, and how are they connected to the album Before the Ruin, without mentioning Mark Knopfler?",Mark Knopfler,John McCusker from Before The Ruin has toured with which guitarist from a top-selling 80s band?,31688,19785,"Before the Ruin
Before the Ruin is a collaborative studio album by Scottish folk musicians Kris Drever, John McCusker and Roddy Woomble, released 15 September 2008 through Navigator Records. The album entered the UK Albums Chart at #156 and the Scottish Albums chart at #45. The album was originally scheduled for a May release, but was delayed due to McCusker touring with Mark Knopfler.","Mark Knopfler
Mark Freuder Knopfler, {'1': "", '2': "", '3': "", '4': ""} (born 12 August 1949) is a British singer-songwriter, guitarist, record producer and film score composer. He was born in Glasgow but raised near Newcastle upon Tyne, England. He is best known for having been the lead guitarist, lead singer and songwriter for the rock band Dire Straits, which he co-founded with his younger brother, David Knopfler, in 1977.",doc1,doc2,"Before the Ruin
Before the Ruin is a collaborative studio album by Scottish folk musicians Kris Drever, John McCusker and Roddy Woomble, released 15 September 2008 through Navigator Records. The album entered the UK Albums Chart at #156 and the Scottish Albums chart at #45. The album was originally scheduled for a May release, but was delayed due to McCusker touring with Mark Knopfler.","Mark Knopfler
Mark Freuder Knopfler, {'1': "", '2': "", '3': "", '4': ""} (born 12 August 1949) is a British singer-songwriter, guitarist, record producer and film score composer. He was born in Glasgow but raised near Newcastle upon Tyne, England. He is best known for having been the lead guitarist, lead singer and songwriter for the rock band Dire Straits, which he co-founded with his younger brother, David Knopfler, in 1977."
excluir_505,505,q1,"Who was the American nightclub comedian that made their New York debut at the Copacabana nightclub, other than Danny Thomas?","Who was the American nightclub comedian that made their New York debut at the Copacabana nightclub, other than Danny Thomas?",Danny Thomas,"American nightclub comedian, singer, actor, and producer, Danny Thomas, is of many entertainers to debut at a New York City nightclub which influenced which singer's song ""Copacabana""?",83166,53655,"Copacabana (nightclub)
The Copacabana is a New York City nightclub. Many entertainers such as Danny Thomas, Pat Cooper and the comedy team of Martin and Lewis, made their New York debuts at the Copacabana. The Barry Manilow song ""Copacabana"" (1978) is named after the club.","Danny Thomas
Amos Muzyad Yakhoob Kairouz (January 6, 1912 – February 6, 1991), known professionally by his stage name Danny Thomas, was an American nightclub comedian, singer, actor, and producer, whose career spanned five decades. He created and starred in one of the most successful and long running situation comedies in the history of American network television. In addition to guest roles on many of the comedy, talk and musical variety programs of his time, his legacy includes a lifelong dedication to fundraising for charity.",doc1,doc2,"Copacabana (nightclub)
The Copacabana is a New York City nightclub. Many entertainers such as Danny Thomas, Pat Cooper and the comedy team of Martin and Lewis, made their New York debuts at the Copacabana. The Barry Manilow song ""Copacabana"" (1978) is named after the club.","Danny Thomas
Amos Muzyad Yakhoob Kairouz (January 6, 1912 – February 6, 1991), known professionally by his stage name Danny Thomas, was an American nightclub comedian, singer, actor, and producer, whose career spanned five decades. He created and starred in one of the most successful and long running situation comedies in the history of American network television. In addition to guest roles on many of the comedy, talk and musical variety programs of his time, his legacy includes a lifelong dedication to fundraising for charity."
excluir_3422,3422,q1,"What were Jacques Charles' notable achievements in his career, aside from any music-related accomplishments?","What were Jacques Charles' notable achievements in his career, aside from any music-related accomplishments?",Valencia (song),"What is the name of the French inventor, scientist, mathematician and balloonist who was involved in the translation of the song Valencia which was included in a silent film with the same name?",8602,8601,"Jacques Charles
Jacques Alexandre César Charles (November 12, 1746 – April 7, 1823) was a French inventor, scientist, mathematician, and balloonist.","Valencia (song)
Valencia is a ""pasodoble"" song composed by José Padilla for the 1924 Zarzuela ""La bien amada"" and included in the 1926 silent film ""Valencia"", with lyrics translated by Lucienne Boyer, Jacques Charles, and Clifford Grey. Recorded by Paul Whiteman & his Orchestra, it became one of the biggest hits of 1926, topping the charts for 11-weeks beginning March 30, 1926.",doc1,doc2,"Jacques Charles
Jacques Alexandre César Charles (November 12, 1746 – April 7, 1823) was a French inventor, scientist, mathematician, and balloonist.","Valencia (song)
Valencia is a ""pasodoble"" song composed by José Padilla for the 1924 Zarzuela ""La bien amada"" and included in the 1926 silent film ""Valencia"", with lyrics translated by Lucienne Boyer, Jacques Charles, and Clifford Grey. Recorded by Paul Whiteman & his Orchestra, it became one of the biggest hits of 1926, topping the charts for 11-weeks beginning March 30, 1926."
excluir_556,556,q1,"Apart from the Province of Maryland in America, what other provinces had the port of Georgetown, the istoric neighborhood, commercial, and entertainment district located in northwest Washington, D.C.?","Apart from the Province of Maryland in America, what other provinces had the port of Georgetown, the istoric neighborhood, commercial, and entertainment district located in northwest Washington, D.C.?",Province of Maryland,What was the original capital of the British colony that included Georgetown?,41772,11039,"Georgetown (Washington, D.C.)
Georgetown is a historic neighborhood, commercial, and entertainment district located in northwest Washington, D.C., situated along the Potomac River. Founded in 1751 in the Province of Maryland, the port of Georgetown predated the establishment of the federal district and the City of Washington by 40 years. Georgetown remained a separate municipality until 1871, when the United States Congress created a new consolidated government for the whole District of Columbia. A separate act passed in 1895 specifically repealed Georgetown's remaining local ordinances and renamed Georgetown's streets to conform with those in the City of Washington.","Province of Maryland
The Province of Maryland was an English and later British colony in North America that existed from 1632 until 1776, when it joined the other twelve of the Thirteen Colonies in rebellion against Great Britain and became the U.S. state of Maryland. Its first settlement and capital was St. Mary's City, in the southern end of St. Mary's County, which is a peninsula in the Chesapeake Bay and is also bordered by four tidal rivers.",doc1,doc2,"Georgetown (Washington, D.C.)
Georgetown is a historic neighborhood, commercial, and entertainment district located in northwest Washington, D.C., situated along the Potomac River. Founded in 1751 in the Province of Maryland, the port of Georgetown predated the establishment of the federal district and the City of Washington by 40 years. Georgetown remained a separate municipality until 1871, when the United States Congress created a new consolidated government for the whole District of Columbia. A separate act passed in 1895 specifically repealed Georgetown's remaining local ordinances and renamed Georgetown's streets to conform with those in the City of Washington.","Province of Maryland
The Province of Maryland was an English and later British colony in North America that existed from 1632 until 1776, when it joined the other twelve of the Thirteen Colonies in rebellion against Great Britain and became the U.S. state of Maryland. Its first settlement and capital was St. Mary's City, in the southern end of St. Mary's County, which is a peninsula in the Chesapeake Bay and is also bordered by four tidal rivers."
excluir_656,656,q1,"Besides the American actor and singer Michael Dunn, who played this role, what else do you know about the fictional character Dr. Loveless?","Besides the American actor and singer Michael Dunn, who played this role, what else do you know about the fictional character Dr. Loveless?",Michael Dunn (actor),"What actor born on October 20, 1934 inspired Zelda Rubinstein and starred in the 1960s television series ""The Wild Wild West""?",16229,16230,"Dr. Loveless
Dr. Miguelito Quixote Loveless is a fictional character, a villain who appeared in 10 episodes of the 1960s television series ""The Wild Wild West"". He is a brilliant (though insane) character born with dwarfism, portrayed by character actor Michael Dunn. As a mad scientist, Dr. Loveless conceived numerous plots which were always foiled by Secret Service agents James West and Artemus Gordon, though he always escaped capture.","Michael Dunn (actor)
Michael Dunn (October 20, 1934 – August 30, 1973) was an American actor and singer. He inspired a number of actors that were smaller and shorter than most ""average"" people, including Zelda Rubinstein, Mark Povinelli, and Ricardo Gil.",doc1,doc2,"Dr. Loveless
Dr. Miguelito Quixote Loveless is a fictional character, a villain who appeared in 10 episodes of the 1960s television series ""The Wild Wild West"". He is a brilliant (though insane) character born with dwarfism, portrayed by character actor Michael Dunn. As a mad scientist, Dr. Loveless conceived numerous plots which were always foiled by Secret Service agents James West and Artemus Gordon, though he always escaped capture.","Michael Dunn (actor)
Michael Dunn (October 20, 1934 – August 30, 1973) was an American actor and singer. He inspired a number of actors that were smaller and shorter than most ""average"" people, including Zelda Rubinstein, Mark Povinelli, and Ricardo Gil."
excluir_3303,3303,q1,"Aside from Star vs. the Forces of Evil, what Western works have used the Magical girl setting?","Aside from Star vs. the Forces of Evil, what Western works have used the Magical girl setting?",Star vs. the Forces of Evil,Magical girl is a subgenre found in which American animated television series first shown by Disney in 2015?,26114,26113,"Magical girl
Magical girls (魔法 少女 , mahō shōjo , also known as mahou shoujo or majokko) is a subgenre of Japanese fantasy anime and manga which feature girls who use magic. Although the genre has origins in Japan, it has been used as a motif outside Japan in Western works such as """", ""Star vs. the Forces of Evil"", ""Steven Universe"", ""Winx Club"" and ""W.I.T.C.H."".","Star vs. the Forces of Evil
Star vs. the Forces of Evil is an American animated television series produced by Disney Television Animation. The first episode was shown on January 18, 2015, on Disney Channel as a special preview, and the series officially premiered on March 30, 2015, on Disney XD. The show was created by Daron Nefcy, who had worked on storyboards for ""Wander Over Yonder"" and ""Robot and Monster"". Nefcy became the second woman to create an animated series for Disney Television Animation (the first being Sue Rose, who created ""Pepper Ann""), and the first woman to create a Disney XD series. On February 12, 2015, Disney renewed the series for a second season prior to its premiere on Disney XD. The second season premiered on July 11, 2016. On March 4, 2016, it was renewed for a third season, with a two-hour TV movie called ""The Battle for Mewni"", which aired on July 15, 2017. On February 28, 2017, it was officially renewed for a fourth season.",doc1,doc2,"Magical girl
Magical girls (魔法 少女 , mahō shōjo , also known as mahou shoujo or majokko) is a subgenre of Japanese fantasy anime and manga which feature girls who use magic. Although the genre has origins in Japan, it has been used as a motif outside Japan in Western works such as """", ""Star vs. the Forces of Evil"", ""Steven Universe"", ""Winx Club"" and ""W.I.T.C.H."".","Star vs. the Forces of Evil
Star vs. the Forces of Evil is an American animated television series produced by Disney Television Animation. The first episode was shown on January 18, 2015, on Disney Channel as a special preview, and the series officially premiered on March 30, 2015, on Disney XD. The show was created by Daron Nefcy, who had worked on storyboards for ""Wander Over Yonder"" and ""Robot and Monster"". Nefcy became the second woman to create an animated series for Disney Television Animation (the first being Sue Rose, who created ""Pepper Ann""), and the first woman to create a Disney XD series. On February 12, 2015, Disney renewed the series for a second season prior to its premiere on Disney XD. The second season premiered on July 11, 2016. On March 4, 2016, it was renewed for a third season, with a two-hour TV movie called ""The Battle for Mewni"", which aired on July 15, 2017. On February 28, 2017, it was officially renewed for a fourth season."
excluir_2642,2642,q1,"Except for the song ""It's Goin' Down"",what other songs have appeared in Disney Channel Original Movie ""Desendants 2""?","Except for the song ""It's Goin' Down"",what other songs have appeared in Disney Channel Original Movie ""Desendants 2""?",It's Goin' Down (Descendants song),"What 2017 Disney Channel Original Movie featured the song ""It's Goin' Down"" that hit number 77 on the Billboard Hot 100?",34609,34608,"Descendants 2
Descendants 2 is a Disney Channel Original Movie that premiered on July 21, 2017 on Disney Channel, and was simulcast on Disney-owned networks ABC, Disney XD, Freeform, Lifetime and Lifetime Movies. It is the sequel to the 2015 film ""Descendants"". The film stars Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart, Mitchell Hope and China Anne McClain.","It's Goin' Down (Descendants song)
""It's Goin' Down"" is a song from Disney Channel's 2017 television film ""Descendants 2"", whose music and lyrics were composed by Antonina Armato, Tim James, Tom Sturges and Adam Schmalholz. The song was performed in the film by Dove Cameron, Sofia Carson, Cameron Boyce, Booboo Stewart, China Anne McClain, Mitchell Hope, Thomas Doherty and Dylan Playfair. The song peaked at number 77 in the Billboard Hot 100.",doc1,doc2,"Descendants 2
Descendants 2 is a Disney Channel Original Movie that premiered on July 21, 2017 on Disney Channel, and was simulcast on Disney-owned networks ABC, Disney XD, Freeform, Lifetime and Lifetime Movies. It is the sequel to the 2015 film ""Descendants"". The film stars Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart, Mitchell Hope and China Anne McClain.","It's Goin' Down (Descendants song)
""It's Goin' Down"" is a song from Disney Channel's 2017 television film ""Descendants 2"", whose music and lyrics were composed by Antonina Armato, Tim James, Tom Sturges and Adam Schmalholz. The song was performed in the film by Dove Cameron, Sofia Carson, Cameron Boyce, Booboo Stewart, China Anne McClain, Mitchell Hope, Thomas Doherty and Dylan Playfair. The song peaked at number 77 in the Billboard Hot 100."
excluir_2706,2706,q1,"Excluding his poem ""The Second Coming"" that was quoted to the episode 4 ""Slouching Toward Bethlehem"" of season 4 in the television show ""Angel"" , what other contributions did W. B. Yeats make to literature?","Excluding his poem ""The Second Coming"" that was quoted to the episode 4 ""Slouching Toward Bethlehem"" of season 4 in the television show ""Angel"" , what other contributions did W. B. Yeats make to literature?",Slouching Toward Bethlehem (Angel),Slouching Toward Bethlehem took its title from the poem written by the poet of what nationality?,5567,30125,"W. B. Yeats
William Butler Yeats ( ; 13 June 186528 January 1939) was an Irish poet and one of the foremost figures of 20th century literature. A pillar of both the Irish and British literary establishments, he helped to found the Abbey Theatre, and in his later years served as an Irish Senator for two terms. Yeats was a driving force behind the Irish Literary Revival along with Lady Gregory, Edward Martyn and others.","Slouching Toward Bethlehem (Angel)
""Slouching Toward Bethlehem"" is episode 4 of season 4 in the television show ""Angel"". Its title derives from a line from the W. B. Yeats poem ""The Second Coming"".",doc1,doc2,"W. B. Yeats
William Butler Yeats ( ; 13 June 186528 January 1939) was an Irish poet and one of the foremost figures of 20th century literature. A pillar of both the Irish and British literary establishments, he helped to found the Abbey Theatre, and in his later years served as an Irish Senator for two terms. Yeats was a driving force behind the Irish Literary Revival along with Lady Gregory, Edward Martyn and others.","Slouching Toward Bethlehem (Angel)
""Slouching Toward Bethlehem"" is episode 4 of season 4 in the television show ""Angel"". Its title derives from a line from the W. B. Yeats poem ""The Second Coming""."
excluir_1542,1542,q1,"Can you tell me about the key roles and positions that Evan Spiegel holds in his company, without including any information about Nick Bell's roles and positions?","Can you tell me about the key roles and positions that Evan Spiegel holds in his company, without including any information about Nick Bell's roles and positions?",Nick Bell (businessman),Nick Bell is the Vice President of the company whose CEO was named youngest billionaire in the world in what year?,38966,79838,"Evan Spiegel
Evan Thomas Spiegel (born June 4, 1990) is an American Internet entrepreneur. He is the co-founder and CEO of the American multinational technology and social media company Snap Inc., which he created (as Snapchat Inc.) with Bobby Murphy and Reggie Brown while they were students at Stanford University. Spiegel was named the youngest billionaire in the world in 2015.","Nick Bell (businessman)
Nick Bell (born 17 December 1983) is an English Businessman and currently serves as Vice President of Content at Snap Inc, makers of Snapchat where he reports to CEO Evan Spiegel. Bell was formerly Senior Vice President of Digital at News Corporation. He is known for his entrepreneurial ventures setting up a group of websites during the dot com boom of the late nineties, earning almost a million pounds from the sale of Teenfront.com at the age of 16. His later ventures included a sunbed and spray tanning company inside Tesco stores and an audiovisual equipment company. Bell attended The Royal Grammar School, Newcastle.",doc1,doc2,"Evan Spiegel
Evan Thomas Spiegel (born June 4, 1990) is an American Internet entrepreneur. He is the co-founder and CEO of the American multinational technology and social media company Snap Inc., which he created (as Snapchat Inc.) with Bobby Murphy and Reggie Brown while they were students at Stanford University. Spiegel was named the youngest billionaire in the world in 2015.","Nick Bell (businessman)
Nick Bell (born 17 December 1983) is an English Businessman and currently serves as Vice President of Content at Snap Inc, makers of Snapchat where he reports to CEO Evan Spiegel. Bell was formerly Senior Vice President of Digital at News Corporation. He is known for his entrepreneurial ventures setting up a group of websites during the dot com boom of the late nineties, earning almost a million pounds from the sale of Teenfront.com at the age of 16. His later ventures included a sunbed and spray tanning company inside Tesco stores and an audiovisual equipment company. Bell attended The Royal Grammar School, Newcastle."
excluir_3320,3320,q1,"Who are some other mathematicians who have made notable contributions to the field of mathematics, aside from Stanislav Smirnov?","Who are some other mathematicians who have made notable contributions to the field of mathematics, aside from Stanislav Smirnov?",Stanislav Smirnov,"Stanislav Smirnov and Georgy Adelson-Velsky, were both what?",5425,46285,"Georgy Adelson-Velsky
Georgy Maximovich Adelson-Velsky (Russian: Гео́ргий Макси́мович Адельсо́н-Ве́льский ; name is sometimes transliterated as Georgii Adelson-Velskii) (8 January 1922 – 26 April 2014) was a Soviet and Israeli mathematician and computer scientist.","Stanislav Smirnov
Stanislav Konstantinovich Smirnov (Russian: Станисла́в Константи́нович Cмирно́в ; born 3 September 1970) is a Russian mathematician currently working at the University of Geneva. He was awarded the Fields Medal in 2010. His research involves complex analysis, dynamical systems and probability theory.",doc1,doc2,"Georgy Adelson-Velsky
Georgy Maximovich Adelson-Velsky (Russian: Гео́ргий Макси́мович Адельсо́н-Ве́льский ; name is sometimes transliterated as Georgii Adelson-Velskii) (8 January 1922 – 26 April 2014) was a Soviet and Israeli mathematician and computer scientist.","Stanislav Smirnov
Stanislav Konstantinovich Smirnov (Russian: Станисла́в Константи́нович Cмирно́в ; born 3 September 1970) is a Russian mathematician currently working at the University of Geneva. He was awarded the Fields Medal in 2010. His research involves complex analysis, dynamical systems and probability theory."
